Bourbon Barrel-Aged Love Honey Bock,(3.89),Lost Forty Brewing,Bock - Single / Traditional
Poop Your Pants,(3.87),Perrin Brewing Co.,Bock - Single / Traditional
Barrel Aged Maple Friar Bacon Bock,(3.86),Listermann Brewing Company,Bock - Single / Traditional
Imperial Poop Your Pants,(3.86),Perrin Brewing Co.,Bock - Single / Traditional
Chocolate & Nuts Bock,(3.86),Pizza Boy Brewing Co.,Bock - Single / Traditional
Summer Wonder,(3.85),Kuhnhenn Brewing Company,Bock - Single / Traditional
McKenna Bourbon Barrel-Aged Love Honey Bock,(3.84),Lost Forty Brewing,Bock - Single / Traditional
Chromatic Fantasia,(3.83),Burning Beard Brewing Company,Bock - Single / Traditional
33 Acres of Coff33,(3.83),33 Acres Brewing Co.,Bock - Single / Traditional
Rye Barrel Bock,(3.82),Hardywood Park Craft Brewery,Bock - Single / Traditional
Half-Timbered,(3.81),Kane Brewing Company,Bock - Single / Traditional
Bourbon Barrel Alleviator Triplebock,(3.8),Fegley's Brew Works,Bock - Single / Traditional
ExQuadrilha da Fumaça,(3.8),Bamberg Bier,Bock - Single / Traditional
Bourbon Barrel Bock,(3.79),Woodcreek Brewing Company,Bock - Single / Traditional
Caramel Chocolate Bock,(3.79),Millstream Brewing,Bock - Single / Traditional
Genuine Bock Beer,(3.79),Pipeworks Brewing Company,Bock - Single / Traditional
Reserve Trippelbock,(3.79),Wagner Valley Brewing Company,Bock - Single / Traditional
Mönchsambacher Weihnachts-Bock,(3.79),Brauerei Zehendner,Bock - Single / Traditional
Bock,(3.78),Daredevil Brewing Co,Bock - Single / Traditional
Krampus Nacht,(3.78),The Black Abbey Brewing Company,Bock - Single / Traditional
Breakline Bock,(3.77),Rip Current Brewing Company,Bock - Single / Traditional
Douze - Bourbon Barrel Bock,(3.77),Port Orleans Brewing Co.,Bock - Single / Traditional
I Wanna Bock And Roll All Night (and Lager Everyday),(3.76),Tattered Flag Brewery,Bock - Single / Traditional
Rye Bock,(3.76),The Old Bakery Beer Company,Bock - Single / Traditional
Brew Bocka,(3.76),Old Ox Brewery,Bock - Single / Traditional
Böurbon Bock,(3.76),Gilded Goat Brewing Company,Bock - Single / Traditional
Battlefield,(3.76),Red Oak Brewery,Bock - Single / Traditional
Strudelbock,(3.76),Taft's Brewing Company,Bock - Single / Traditional
Stranahan's Barrel Aged Pandora's Bock,(3.75),Breckenridge Brewery,Bock - Single / Traditional
Smoked Bock,(3.75),Knightberg,Bock - Single / Traditional
Maisel & Schanzenbräu - Gestopfter Bär,(3.75),Brauerei Gebr. Maisel,Bock - Single / Traditional
Vixen Aged In Spent Utopias Casks,(3.75),Boston Beer Company,Bock - Single / Traditional
Derailed: Bock,(3.75),Indeed Brewing Company,Bock - Single / Traditional
Velum,(3.75),Dancing Gnome,Bock - Single / Traditional
Holiday Bock,(3.75),Dovetail Brewery,Bock - Single / Traditional
Saladobock,(3.74),Barrow Brewing,Bock - Single / Traditional
Bocky Bier,(3.74),Pretty Things Beer & Ale Project,Bock - Single / Traditional
Bock,(3.74),Chuckanut Brewery,Bock - Single / Traditional
Yule Bock,(3.74),The Olde Mecklenburg Brewery,Bock - Single / Traditional
Springtime With Johann,(3.74),Stonecloud Brewing Company,Bock - Single / Traditional
Frankville Bourbon Bock,(3.74),PIVO Brewery,Bock - Single / Traditional
Special Spicy Bock,(3.74),Velka Morava,Bock - Single / Traditional
Nussknacker,(3.74),Yellowhammer Brewing,Bock - Single / Traditional
Pilot Batch: Bourbon Barrel-Aged Bock,(3.74),Genesee Brewing Company,Bock - Single / Traditional
Rock Hopper Bock,(3.74),Zipline Brewing Co.,Bock - Single / Traditional
Fastenbock,(3.74),Hofbräuhaus Traunstein,Bock - Single / Traditional
Quadrupel Bock (2016),(3.74),Brouwerij Kleiburg,Bock - Single / Traditional
Baby Got Bock,(3.74),Copperpoint Brewing Co.,Bock - Single / Traditional
Bishop's Barrel No. 4,(4.17),Saint Arnold Brewing Company,Bock - Weizenbock
Aventinus Cuvée Barrique (TAPX),(4.01),Schneider Weisse G. Schneider & Sohn,Bock - Weizenbock
Ride That Goat,(3.98),The Bruery,Bock - Weizenbock
Trippel Weizenbock (Bourbon Barrel Aged),(3.98),The Livery,Bock - Weizenbock
Pacific Gravity Weizenbock (Barrel Aged),(3.98),Firestone Walker Brewing Company,Bock - Weizenbock
Foster Happiness,(3.98),The Bruery,Bock - Weizenbock
De Kleine Dood,(3.98),Central Waters Brewing Company,Bock - Weizenbock
La Petite Mort,(3.96),Central Waters Brewing Company,Bock - Weizenbock
Bourbon Barrel La Petite Mort (2014),(3.92),Central Waters Brewing Company,Bock - Weizenbock
Mathilda Soleil (Tap X),(3.9),Schneider Weisse G. Schneider & Sohn,Bock - Weizenbock
Heller Weizenbock,(3.9),Brauerei Gutmann,Bock - Weizenbock
Weihenstephaner Vitus,(3.89),Bayerische Staatsbrauerei Weihenstephan,Bock - Weizenbock
Mein Cuvée Barrique (TAPX),(3.89),Schneider Weisse G. Schneider & Sohn,Bock - Weizenbock
Abstrakt AB:14,(3.88),BrewDog,Bock - Weizenbock
Schneider Weisse Mein Aventinus (TAP6),(3.88),Schneider Weisse G. Schneider & Sohn,Bock - Weizenbock
Nelson Sauvin (TAPX),(3.88),Schneider Weisse G. Schneider & Sohn,Bock - Weizenbock
Alenda Der Traum Wurde Wahr,(3.88),Alenda Weisse,Bock - Weizenbock
Marie's Rendezvous (TAPX) (2016),(3.87),Schneider Weisse G. Schneider & Sohn,Bock - Weizenbock
Claudiator,(3.86),Weißbräu Andorfer,Bock - Weizenbock
Primus,(3.86),Live Oak Brewing Company,Bock - Weizenbock
Nuovo Record,(3.85),New Holland Brewing ,Bock - Weizenbock
Alenda Rauchweizen Doppelbock,(3.84),Alenda Weisse,Bock - Weizenbock
Meine Hopfenweisse / Schneider-Brooklyner (TAP5),(3.84),Schneider Weisse G. Schneider & Sohn,Bock - Weizenbock
Weizenbock,(3.84),Surly Brewing Company,Bock - Weizenbock
Alenda Hopfenweisse,(3.84),Alenda Weisse,Bock - Weizenbock
Ayinger Weizenbock,(3.82),Ayinger Privatbrauerei,Bock - Weizenbock
CaroBock,(3.82),Dogfish Head Craft Brewery,Bock - Weizenbock
Tannhauser Gate,(3.82),Cigar City Brewing,Bock - Weizenbock
Wether,(3.82),The Bruery,Bock - Weizenbock
Tempus Project: Phobos,(3.82),Beavertown,Bock - Weizenbock
Chardonnay Barrel Aged Weizenbock,(3.82),Bad Beat Brewing,Bock - Weizenbock
Brooklyner Schneider Hopfen-Weisse,(3.82),Brooklyn Brewery,Bock - Weizenbock
Dunkel Weizenbock,(3.81),The Fermentorium Brewery & Taproom,Bock - Weizenbock
Buffalo Bock,(3.81),Minneapolis Town Hall Brewery,Bock - Weizenbock
Barrel-Aged Tweiss (Beryl Program),(3.8),Gneiss Brewing Company,Bock - Weizenbock
Alpenglow,(3.8),Fat Head's Brewery,Bock - Weizenbock
Supergiant Imperial Hefeweizen,(3.8),Equinox Brewing Company,Bock - Weizenbock
Word To the Weizenbock,(3.8),Bosacki's Brewery,Bock - Weizenbock
Doppeldunkelweizenbock,(3.8),Rentsch Brewery,Bock - Weizenbock
The Oracle Speaks,(3.8),Silver Branch Brewing Company,Bock - Weizenbock
Weizenbock Dunkel,(3.79),Bamberg Bier,Bock - Weizenbock
Johannieter Cognac BA,(3.79),Jopen,Bock - Weizenbock
Weizenbock,(3.79),Riggs Beer Company,Bock - Weizenbock
Meine Porter Weisse (TAP X),(3.79),Schneider Weisse G. Schneider & Sohn,Bock - Weizenbock
Pacific Gravity,(3.79),Firestone Walker Brewing Company,Bock - Weizenbock
Verrückt Weizen,(3.79),Ladyface Alehouse and Brasserie,Bock - Weizenbock
Weizenbock,(3.79),Holy Mountain Brewing,Bock - Weizenbock
Hofbräu Weizenbock,(3.78),Staatliches Hofbräuhaus München,Bock - Weizenbock
Augustus Weizen Doppelbock,(3.78),Brauhaus Riegele,Bock - Weizenbock
Icon Blue (Chocolate Weizenbock),(3.78),Saint Arnold Brewing Company,Bock - Weizenbock
Solera,(3.94),Wildflower Brewing & Blending,Brett Beer
World's Blood,(3.93),TRVE Brewing Company,Brett Beer
Floating Weightless,(3.92),Finback Brewery,Brett Beer
Touch of Brett: Mandarina (2018),(3.91),Alesong Brewing & Blending,Brett Beer
Belgian Rose,(3.89),SweetWater Brewing Company,Brett Beer
Foudre Beer #1,(3.86),Wildflower Brewing & Blending,Brett Beer
Fancy Pants v5,(3.84),Jessup Farm Barrel House,Brett Beer
IRRATIONALISM feijoa ed.(BA Red Wine),(3.84),Big Village Brewery,Brett Beer
Chupa Essa Manga!,(3.83),Suricato,Brett Beer
Building 3: One,(3.82),Voodoo Brewing Company,Brett Beer
Рефракция,(3.8),Big Village Brewery,Brett Beer
Lieve Kleine Piranha,(3.8),De Kromme Haring,Brett Beer
Dragon Brett - Brett Pale Ale - Claussenii X St Emilion Grand Cru Barrel,(3.77),Effet Papillon,Farmhouse Ale - Saison
Fancy Pants v9,(3.77),Jessup Farm Barrel House,Brett Beer
Wild Manimal,(3.76),Lakewood Brewing Company,Brett Beer
IRRATIONALISM plum ed.,(3.76),Big Village Brewery,Brett Beer
Fancy Pants v6,(3.75),Jessup Farm Barrel House,Other
Call Me Brett - Brett IPA - Claussenii X White Wine Barrel,(3.74),Effet Papillon,IPA - Farmhouse
X - West Brett IPA Barrel Aged (Whisky),(3.74),Browar Widawa,Brett Beer
Seeking Sakura,(3.73),Vista Brewing,Brett Beer
Spoilt Rotten,(3.72),Polka Dot Brewery,Brett Beer
Fancy Pants v2,(3.72),Jessup Farm Barrel House,Brett Beer
Wild Life,(3.72),Fermenterarna,Brett Beer
Day Glow #1 Brettanomyces Blonde,(3.7),Fat Head's Brewery,Brett Beer
Son of Brett,(3.69),Ahnapee Brewery,Brett Beer
The Mind At Large,(3.69),Aslin Beer Company,Brett Beer
Pantalones Flacos Temporada Lima Con Sal,(3.69),Burial Beer Co.,Brett Beer
Suave Felon 001 - Citra On Brett,(3.69),Joseph James Brewing Company,Other
Brettalicious,(3.69),Oersoep,Brett Beer
Outlaw Series Brianna Brett Jailbreak 2018,(3.68),Blue Blood Brewing Company,Brett Beer
Resting Brett Face,(3.67),Resident Culture Brewing Co.,Brett Beer
Happy Creatures Brett IPA,(3.67),Jessup Farm Barrel House,Brett Beer
F.I.F.O. - Cherry Raspberry,(3.67),Taxman Brewing Company,Brett Beer
Brett IPA,(3.66),Old Abbey Ales,Brett Beer
Molecules of Freedom,(3.65),Brieux Carré Brewing Company,Brett Beer
Brett Lacks Toes,(3.64),Dogfish Head Craft Brewery,Other
Quarky Citra,(3.64),Rhinegeist Brewery,Sour - Farmhouse IPA
Dr. Brettish,(3.64),Rhombus Craft Brewery,Brett Beer
Fuzzier Peach,(3.63),Shacklands Brewing Company,Brett Beer
Norse By Northwest,(3.63),Phillips Brewing Company,Brett Beer
Astral Weeks,(3.63),Lamplighter Brewing Co.,Brett Beer
The Beautiful People,(3.63),Yeastie Boys,Brett Beer
Hoppy Funky Brett Ale,(3.62),Matchless Brewing,Brett Beer
Brett IPA,(3.62),Browar PINTA,Brett Beer
Northern Funk #Pale Ale,(3.61),Oersoep,Brett Beer
Wildcard Brett IPA,(3.61),Phillips Brewing Company,Brett Beer
Karfi,(3.6),Eik & Tid,Other
Through Time and Space - 100% b. claussenii,(3.6),Baltic Bay,Brett Beer
Quarky Mosaic,(3.6),Rhinegeist Brewery,Sour - Farmhouse IPA
Feeding the Birds and Hoping for Something in Return,(3.58),Beerbliotek,Brett Beer
Vanilla Coffee Underbrown,(4.17),Heavy Riff Brewing Company,Brown Ale - American
Board Meeting (Pappy Van Winkle Bourbon Barrel Aged),(4.16),Port Brewing Company,Brown Ale - American
Traverse City Whiskey Barrel Aged Jupiter,(4.06),Bell's Brewery,Brown Ale - American
Chop It Up,(4.06),Southern Grist Brewing Company,Brown Ale - American
George,(4.06),Hill Farmstead Brewery,Brown Ale - American
Double Barrel Shotgun Wedding,(4.05),Country Boy Brewing,Brown Ale - American
Chocolate Milk,(4.04),Fieldwork® Brewing Company,Brown Ale - American
"Leaves of Grass (March 10, 2016)",(4.02),Hill Farmstead Brewery,Brown Ale - American
Cacao Bender,(4.02),Surly Brewing Company,Brown Ale - American
German Chocolate Cake,(3.99),Funky Buddha Brewery,Brown Ale - American
Yada Yada Yada,(3.99),Barrage Brewing Company,Brown Ale - American
Cocoa Bolo Coconut Brown ,(3.99),Burial Beer Co.,Brown Ale - American
Jaćkale,(3.98),Against the Grain Brewery,Brown Ale - American
Bourbon Barrel Aged Oak Cliff Coffee Ale,(3.98),Deep Ellum Brewing Company,Brown Ale - American
Suavecito 37,(3.98),Islla St Brewing,Brown Ale - American
The Kraken of Don,(3.97),Mortalis Brewing Company,Brown Ale - American
Ammunition Horchata Dark Ale,(3.96),Burial Beer Co.,Brown Ale - American
Neapolitan,(3.96),Crooked Current Brewery,Brown Ale - American
Hazelnut Coffee Elwood Brown Ale,(3.96),Orono Brewing Company,Brown Ale - American
Chickow! Cinnamon Roll,(3.96),Listermann Brewing Company,Brown Ale - American
Sleepless City w/ Vanilla & Cocoa Nibs,(3.96),Modern Times Beer,Brown Ale - American
Oaktown Pecan Brown,(3.95),South Gate Brewing Company,Brown Ale - American
Love Peach Oscar,(3.95),New Belgium Brewing Company,Brown Ale - American
Property Theft,(3.94),The Answer,Brown Ale - American
Ozo Coffee Brown Ale,(3.94),Upslope Brewing Company,Brown Ale - American
Bear,(3.94),Tree House Brewing Company,Brown Ale - American
Filbert Brown,(3.94),Sam Bond's Brewing Company,Brown Ale - American
Scatter,(3.94),Fox Farm Brewery,Brown Ale - American
Double Maple Brown,(3.93),Foley Brothers Brewing,Brown Ale - American
Vanilliamston Brown Ale,(3.93),Old Nation Brewing Co.,Brown Ale - American
Biere de Cafe,(3.93),Dunedin Brewery,Brown Ale - American
Coffee Bender,(3.93),Surly Brewing Company,Brown Ale - American
Bonita Applebum,(3.92),Funky Buddha Brewery,Brown Ale - American
Filbert,(3.92),Transplants Brewing Company,Brown Ale - American
Decklin's Indulgence Peanut Butter Chocolate,(3.92),Big Top Brewing Company,Brown Ale - American
Chocolate Coconut Brown Ale,(3.92),Cigar City Brewing,Brown Ale - American
Oak Cliff Coffee Ale,(3.92),Deep Ellum Brewing Company,Brown Ale - American
George: Coffee Collective Kieni,(3.91),Hill Farmstead Brewery,Brown Ale - American
Double Choc Hazelnut Brown,(3.91),Bad Shepherd Brewing Co.,Brown Ale - American
Grog - 2017 Brown Sugar Imperial Ale,(3.91),BarrelHouse Brewing Co.,Brown Ale - American
Gnarly Brown W/ Deeper Roots Coffee & Vanilla,(3.91),MadTree Brewing Company,Brown Ale - American
Coconut Cubano Espresso,(3.91),Cigar City Brewing,Brown Ale - American
Gobble Wobble,(3.91),Lion Bridge Brewing Company,Brown Ale - American
Coconut Biscotti Coffee Ale,(3.91),Deep Ellum Brewing Company,Brown Ale - American
Pb&J,(3.91),Two Lions Winery & Palm Harbor Brewery,Brown Ale - American
Chickow! Turtle,(3.91),Listermann Brewing Company,Brown Ale - American
Chocolate Covered Coffee Brown,(3.9),BAD Brewing Company,Brown Ale - American
Good Morning Beautiful,(3.9),Belching Beaver Brewery,Brown Ale - American
"Bean There, Brown That",(3.9),Southern Grist Brewing Company,Brown Ale - American
Sleepless City,(3.9),Modern Times Beer,Brown Ale - American
Barrel Aged The Brown & Stirred,(4.07),Pipeworks Brewing Company,Brown Ale - Belgian
Scotch Barrel Aged Imperial Brown,(4.07),pFriem Family Brewers,Brown Ale - Belgian
Works of Love: Cigar City,(4.06),Hill Farmstead Brewery,Brown Ale - Belgian
Trappist Westvleteren 6,(3.98),Brouwerij De Sint-Sixtusabdij van Westvleteren,Brown Ale - Belgian
Bean Counter,(3.93),Taxman Brewing Company,Brown Ale - Belgian
Expedition Series: Sticky Date Pudding,(3.91),Altitude Brewing,Brown Ale - Belgian
TOMBOURBON,(3.9),Georgetown Brewing Company,Brown Ale - Belgian
Ovila Abbey Brown Ale With Mandarins and Cocoa,(3.89),Sierra Nevada Brewing Co.,Brown Ale - Belgian
Splinter Brown,(3.89),Tröegs Independent Brewing,Brown Ale - Belgian
The Old Order III,(3.86),Solemn Oath Brewery,Brown Ale - Belgian
Bourbon Barrel Aged Brune - Vol. 1,(3.86),Munkle Brewing Co.,Brown Ale - Belgian
Time Capsule August 08,(3.86),Big Al Brewing,Brown Ale - Belgian
Bourbon Barrel Aged Bobbi Brune,(3.85),Neuse River Brewing Company,Brown Ale - Belgian
Zombie Buffalo,(3.84),The Brewer's Art,Brown Ale - Belgian
Brandy Barrel Aged Grizz,(3.84),Bear Republic Brewing Co.,Brown Ale - Belgian
Pêche De Tomme,(3.83),Dogfish Head Craft Brewery,Brown Ale - Belgian
Caramel Dream Woodbooger Belgian Brown Ale,(3.83),Strangeways Brewing,Brown Ale - Belgian
Bourbon Barrel-Aged Vanagandr,(3.83),Angry Erik Brewing,Brown Ale - Belgian
8°,(3.83),Dageraad Brewing,Brown Ale - Belgian
Feeling Ursine,(3.82),Sante Adairius Rustic Ales,Brown Ale - Belgian
Hazelnut Pazuzu,(3.82),Barrel of Monks Brewing,Brown Ale - Belgian
Henry Ford's Girthsome Fjord,(3.81),Moon Dog Craft Brewery,Brown Ale - Belgian
Nomad Le Poulet,(3.81),Brooklyn Brewery,Brown Ale - Belgian
Big Pern,(3.8),Solemn Oath Brewery,Brown Ale - Belgian
401(CAKE),(3.79),Taxman Brewing Company,Brown Ale - Belgian
Kaedama Ale,(3.79),Brooklyn Brewery,Brown Ale - Belgian
The Old Order IIII,(3.78),Solemn Oath Brewery,Brown Ale - Belgian
Genius Loci Series: Alphabrett,(3.78),Lost Rhino Brewing Company,Brown Ale - Belgian
Her Majesty 2013,(3.77),Yeastie Boys,Brown Ale - Belgian
Mysterioso #46,(3.77),Kane Brewing Company,Brown Ale - Belgian
Exit 8 - Chestnut Brown Ale,(3.77),Flying Fish Brewing Co.,Brown Ale - Belgian
Rum Barrel Sour 2014 Vintage,(3.76),Moa Brewing Company,Brown Ale - Belgian
Abbey Brune,(3.76),Blackberry Farm Brewery,Brown Ale - Belgian
Sherry & Sauternes Grizz,(3.76),Bear Republic Brewing Co.,Brown Ale - Belgian
Royal Trousers,(3.75),Free Will Brewing Co.,Brown Ale - Belgian
Brown Porter,(3.75),Swamp Rabbit Brewery,Brown Ale - Belgian
Belgian Tickler AKA #dontfuckinworryaboutit,(3.75),The Beer Research Institute,Brown Ale - Belgian
Nieuw Bruin (Sorrenberg Yeast),(3.75),Bridge Road Brewers,Brown Ale - Belgian
Conflagration,(3.74),The FarmHouse Brewery,Brown Ale - Belgian
Linus And Lucy,(3.74),MashCraft Brewing,Brown Ale - Belgian
Pernicieux,(3.73),Solemn Oath Brewery,Brown Ale - Belgian
Sacre Bruin!,(3.73),Deschutes Brewery,Brown Ale - Belgian
The Grizz™,(3.73),Bear Republic Brewing Co.,Brown Ale - Belgian
Incorrigible,(3.73),Goshen Brewing Company,Brown Ale - Belgian
Six Suits A Hangin',(3.73),Karl Strauss Brewing Company,Brown Ale - Belgian
Russel Brown,(3.72),Mornington Peninsula Brewery,Brown Ale - Belgian
Steely Danzig,(3.72),Short's Brewing Company,Brown Ale - Belgian
Breakfast At The Still,(3.72),Edmund's Oast,Brown Ale - Belgian
Cartoon Brune,(3.72),5 Seasons Brewing,Brown Ale - Belgian
Bourbon Barrel Aged Fall Saints (2017),(3.72),Kane Brewing Company,Brown Ale - Belgian
Puff Puff Shiv,(4.1),Prison City Pub & Brewery,Brown Ale - English
Vanilla Maduro,(4.03),Cigar City Brewing,Brown Ale - English
Buzzy Badger,(4.01),Badger State Brewing Company,Brown Ale - English
Cubano-style Espresso Brown Ale,(4),Cigar City Brewing,Brown Ale - English
Brave Bikkie Brown Ale ,(4),Behemoth Brewing Company,Brown Ale - English
Bull's English Brown Coffee,(3.97),3 Nations Brewing,Brown Ale - English
Chocolate Chip Pancake Brown Ale,(3.96),Cigar City Brewing,Brown Ale - English
Downtown (Hazelnut) Brown,(3.96),Swan Brewing,Brown Ale - English
Beoir Le Caife,(3.94),Cigar City Brewing,Brown Ale - English
Imperial Coffee Brown,(3.92),Bosque Brewing (New Mexico),Brown Ale - English
Homebrew Grown,(3.91),Swamp Head Brewery,Brown Ale - English
Flavor 32,(3.91),Malt Brothers Brewing At 95ate5,Brown Ale - English
French Toast Brown Ale,(3.91),Cigar City Brewing,Brown Ale - English
Blueberry Muffin Brown Ale,(3.91),Cigar City Brewing,Brown Ale - English
Picacho Pecan Pie,(3.9),Arizona Wilderness Brewing Co.,Brown Ale - English
Coffee Burnside,(3.9),Foundation Brewing Company,Brown Ale - English
Blueberry Pancake,(3.89),Cigar City Brewing,Brown Ale - English
Bear (w/ Coffee),(3.89),Tree House Brewing Company,Brown Ale - English
Whiskey Barrel Aged (Brewer's Select),(3.89),Weyerbacher Brewing Company,Brown Ale - English
Shrub Tundra,(3.88),Half Acre Beer Company,Brown Ale - English
Nut Brown Ale (Barrel Aged),(3.88),AleSmith Brewing Company,Brown Ale - English
Oatmeal Raisin Cookie,(3.88),Cigar City Brewing,Brown Ale - English
Autumnus,(3.87),Tioga-Sequoia Brewing Co. ,Brown Ale - English
Super Trooper,(3.87),Petoskey Brewing ,Brown Ale - English
Coffee Hop'd,(3.87),Cinder Block Brewery,Brown Ale - English
Alumni Neba,(3.86),Stone Brewing,Brown Ale - English
Coconut Tears,(3.86),Sonder Brewing,Brown Ale - English
Infused Burnside,(3.86),Foundation Brewing Company,Brown Ale - English
CastagnAle Zymatore Barrel Aged Grenache / Petit Verdot,(3.85),B. United International,Brown Ale - English
Hokan's (Barrel Aged),(3.84),Hammerheart Brewing Company,Brown Ale - English
Cuban Coffee Crisis,(3.83),Intracoastal Brewing Company,Brown Ale - English
Northern English Brown,(3.83),The Civil Life Brewing Co.,Brown Ale - English
"This Is Yorkshire, People Are Sensible ",(3.83),Northern Monk,Brown Ale - English
Dolce Vita,(3.83),Wop's Hops Brewing Company,Brown Ale - English
Bank Down Vanilla Brown,(3.82),Maltese Brewing Company,Brown Ale - English
REVved UP Coffee Brown,(3.82),Revolution Brewing Company,Brown Ale - English
Java the Nut,(3.82),New South Brewing,Brown Ale - English
Feely B,(3.82),Melvin Brewing,Brown Ale - English
Chicory Dickory Choc,(3.82),Cigar City Brewing,Brown Ale - English
Nitro Maduro,(3.81),Cigar City Brewing,Brown Ale - English
Neapolitan Brown Ale,(3.8),Cigar City Brewing,Brown Ale - English
Mini Donut Beer,(3.8),Lift Bridge Brewing Co,Brown Ale - English
Sun & Moon Art Prize,(3.8),Grand Rapids Brewing Company,Brown Ale - English
Haunting Graceland,(3.8),Heist Brewery,Brown Ale - English
Heritage Coffee Brown Ale,(3.8),Alaskan Brewing Co.,Brown Ale - English
Totally Wired,(3.79),Love City Brewing,Brown Ale - English
Green Street Brown Ale,(3.78),Iron Hill Brewery & Restaurant,Brown Ale - English
Nut Butter,(3.78),Gletcher Brewery (Глетчер),Brown Ale - English
Maduro Brown Ale,(3.78),Cigar City Brewing,Brown Ale - English
Cinnamon Raisin Rye,(3.78),Reuben's Brews,Brown Ale - English
Okie Paradise,(4.48),Prairie Artisan Ales,Brown Ale - Imperial / Double
All the Leaves Are Brown (Heaven Hill Bourbon BA),(4.25),Tempest Brewing Co.,Brown Ale - Imperial / Double
Barrel Aged Sumatra Mountain Brown,(4.24),Founders Brewing Co.,Brown Ale - Imperial / Double
Double Barrel Bolita,(4.22),Cigar City Brewing,Brown Ale - Imperial / Double
Coffee Okie,(4.2),Prairie Artisan Ales,Brown Ale - Imperial / Double
Requiem for a Pancake,(4.2),Boulevard Brewing Co.,Brown Ale - Imperial / Double
Palo Santo Marron Kentucky Bourbon Barrel Aged,(4.19),Dogfish Head Craft Brewery,Brown Ale - Imperial / Double
Los Leñadores (2019),(4.19),Firestone Walker Brewing Company,Brown Ale - Imperial / Double
Triple Digit Series: Bourbon Barrel Vanilla Cinnamon Chickow!,(4.19),Listermann Brewing Company,Brown Ale - Imperial / Double
Underground Mountain Brown,(4.19),Founders Brewing Co.,Brown Ale - Imperial / Double
Bravo,(4.18),Firestone Walker Brewing Company,Brown Ale - Imperial / Double
Bourbon Barrel-Aged Palo Santo Marron (R&DFH 2018 Series),(4.18),Dogfish Head Craft Brewery,Brown Ale - Imperial / Double
Bourbon Barrel Driftwood,(4.18),Kane Brewing Company,Brown Ale - Imperial / Double
Bourbon Barrel Chickow!,(4.18),Triple Digit Brewery,Brown Ale - Imperial / Double
Bourbon Barrel-Aged French Toast,(4.17),Funky Buddha Brewery,Brown Ale - Imperial / Double
Bourbon Barrel Aged King's Head,(4.16),Holy Mountain Brewing,Brown Ale - Imperial / Double
Noble Sorrel,(4.16),Jackie O's Brewery,Brown Ale - Imperial / Double
Wood Werks Barrel Series #3: Imperial Rye Brown,(4.15),Great Divide Brewing Company,Brown Ale - Imperial / Double
110K+OT Batch #9,(4.14),Cigar City Brewing,Brown Ale - Imperial / Double
Imperial Barrel Aged Dissonance Breakfast Brown,(4.13),Calusa Brewing,Brown Ale - Imperial / Double
The Ballad of Chaos,(4.13),Burial Beer Co.,Brown Ale - Imperial / Double
Frangelic Mountain Brown,(4.13),Founders Brewing Co.,Brown Ale - Imperial / Double
French Toast,(4.12),Funky Buddha Brewery,Brown Ale - Imperial / Double
Ante Meridiem - Blend No. 1 - 2018,(4.12),Monday Night Brewing,Brown Ale - Imperial / Double
All The Leaves Are Brown,(4.12),Tempest Brewing Co.,Brown Ale - Imperial / Double
Bean Machine™,(4.11),Fieldwork® Brewing Company,Brown Ale - Imperial / Double
Big Griz,(4.1),Perrin Brewing Co.,Brown Ale - Imperial / Double
Bad Conduct,(4.1),Fieldwork® Brewing Company,Brown Ale - Imperial / Double
Batch 1000 - Markland,(4.1),Revolution Brewing Company,Brown Ale - Imperial / Double
Imperial Double Barrel Aged Dissonance Breakfast Brown,(4.1),Calusa Brewing,Brown Ale - Imperial / Double
Bourbon-Barrel Aged Imperial Three Blind Mice,(4.09),Mother's Brewing Company,Brown Ale - Imperial / Double
Apple Brandy Barrel-Aged Muy Bonita,(4.09),Funky Buddha Brewery,Brown Ale - Imperial / Double
Okie,(4.09),Prairie Artisan Ales,Brown Ale - Imperial / Double
Alternate Takes #7,(4.08),Dogfish Head Craft Brewery,Brown Ale - Imperial / Double
Kolumbus Krisostomus (Cellar Series),(4.08),Põhjala,Brown Ale - Imperial / Double
Rye Barrel Driftwood,(4.08),Kane Brewing Company,Brown Ale - Imperial / Double
King's Head – Bourbon Barrel Aged (2019),(4.08),Holy Mountain Brewing,Brown Ale - Imperial / Double
Plaid Habit (2018),(4.08),Boulevard Brewing Co.,Brown Ale - Imperial / Double
Blazin' Hotbox Brown,(4.08),Perrin Brewing Co.,Brown Ale - Imperial / Double
American Anthem (2018),(4.07),The Bruery,Brown Ale - Imperial / Double
Triple Digit Series: Chickow! BA Turtle,(4.07),Listermann Brewing Company,Brown Ale - Imperial / Double
Brandy Barrel Chickow!,(4.06),Listermann Brewing Company,Brown Ale - Imperial / Double
Triple Digit Series: Barrel Aged Vanilla Chickow,(4.06),Listermann Brewing Company,Brown Ale - Imperial / Double
BA Big Lazy Joe,(4.06),Goose Island Brewhouse,Brown Ale - Imperial / Double
Triple Digit Series: Chickow!,(4.06),Listermann Brewing Company,Brown Ale - Imperial / Double
Bourbon Barrel-Aged Save Some Room For Later,(4.06),Funky Buddha Brewery,Brown Ale - Imperial / Double
Apple Brandy Driftwood,(4.06),Kane Brewing Company,Brown Ale - Imperial / Double
Sumatra Mountain Brown,(4.06),Founders Brewing Co.,Brown Ale - Imperial / Double
